,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1090,CHEMBL543215,C#CCNC1CCc2ccc(OC(=O)N(C)C3CCCCC3)cc21.Cl,inactive,41200.0,362.9010000000001,4.081800000000005,1.0,3.0,4.3851027839668655
1091,CHEMBL1788300,C#CCN[C@H]1CCc2ccc(OC(=O)N(C)CCC)cc21.Cl,intermediate,8500.0,322.83599999999996,3.1591000000000027,1.0,3.0,5.070581074285707
1092,CHEMBL545334,C#CCNC1CCc2ccc(OC(=S)N(C)C)cc21.Cl,inactive,500000.0,310.84999999999997,2.5438000000000014,1.0,3.0,3.3010299956639813
1093,CHEMBL542266,CN(C)C(=O)Oc1ccc2c(c1)C(N(C)C)CC2.Cl,intermediate,2150.0,284.7869999999999,2.717700000000002,0.0,3.0,5.667561540084395
1094,CHEMBL151883,C#CCNCCc1cccc(OC(=O)N(C)CC)c1,inactive,30200.0,260.33699999999993,1.9024,1.0,3.0,4.519993057042849
1095,CHEMBL151559,C#CCN(C)CCc1cccc(OC(=O)N(C)CC)c1,inactive,16600.0,274.364,2.2446,0.0,3.0,4.779891911959945
1096,CHEMBL2093018,C#CCN(C)[C@@H](C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,intermediate,3400.0,344.4990000000002,4.193500000000004,0.0,3.0,5.468521082957745
1097,CHEMBL2368067,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1O,inactive,30199.52,442.6880000000002,4.937300000000006,2.0,3.0,4.519999959791458
1098,CHEMBL267649,CN(C)Cc1ccc(CSCc2ccccc2CSCc2ccc(CN(C)C)o2)o1,intermediate,9000.0,444.6660000000003,5.862600000000007,0.0,6.0,5.045757490560675
1099,CHEMBL13426,CN(C)Cc1ccc(CSCCCCCCCSCc2ccc(CN(C)C)o2)o1,active,610.0,438.70300000000015,6.112900000000007,0.0,6.0,6.214670164989233
1100,CHEMBL418714,CN(C)Cc1ccc(CSCCCCCCCCSCc2ccc(CN(C)C)o2)o1,active,470.0,452.7300000000002,6.503000000000008,0.0,6.0,6.327902142064283
1101,CHEMBL60380,CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,active,206.0,302.41800000000006,3.829100000000003,1.0,3.0,6.686132779630847
1102,CHEMBL136933,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](NC(=O)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,inactive,28840.32,450.71100000000035,6.394000000000007,1.0,2.0,4.539999925177879
1103,CHEMBL139630,CC(=O)O[C@@H]1C2CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC[C@@H]1NC(=O)C=C(C)C,intermediate,5248.07,484.72500000000036,5.508100000000005,1.0,4.0,5.280000380871156
1104,CHEMBL136611,CN[C@@H](C)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](OC)CC[C@]4(C)[C@H]3CC[C@]12C,inactive,83176.38,343.5550000000001,5.108400000000005,1.0,2.0,4.079999984911641
1105,CHEMBL343780,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1=O,intermediate,7079.46,440.67200000000025,5.1455000000000055,1.0,3.0,5.149999867728904
1106,CHEMBL64633,CCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C2C1,active,133.0,344.4990000000002,4.783400000000004,1.0,3.0,6.876148359032914
1107,CHEMBL12473,CN(C)Cc1ccc(CSCc2cccc(CSCc3ccc(CN(C)C)o3)c2)o1,intermediate,1500.0,444.6660000000002,5.862600000000007,0.0,6.0,5.823908740944319
1108,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,128.0,275.352,1.7739,1.0,4.0,6.892790030352131
1109,CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,110.0,359.5140000000002,4.114500000000003,1.0,4.0,6.958607314841775
1110,CHEMBL12941,CN(C)Cc1ccc(CSCCNC(=O)CSCc2ccc(CN(C)C)o2)o1,intermediate,2500.0,425.6200000000002,3.2786000000000017,1.0,7.0,5.6020599913279625
1111,CHEMBL413765,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,active,20.0,344.4990000000002,4.263300000000004,1.0,3.0,7.698970004336019
1112,CHEMBL12781,CN(C)Cc1ccc(CSCc2ccc(-c3ccc(CSCc4ccc(CN(C)C)o4)cc3)cc2)o1,active,180.0,520.7640000000002,7.529600000000008,0.0,6.0,6.7447274948966935
1113,CHEMBL60379,CCN1CCC2CC1c1ccc(OC(=O)NC)cc12,active,171.0,260.337,2.6588000000000003,1.0,3.0,6.767003889607846
1114,CHEMBL268499,CN(C)Cc1ccc(CSCCCCCCSCc2ccc(CN(C)C)o2)o1,active,740.0,424.67600000000016,5.7228000000000065,0.0,6.0,6.130768280269024
1115,CHEMBL13206,CN(C)Cc1ccc(CSCCN/C=C(/NCCSCc2ccc(CN(C)C)o2)[N+](=O)[O-])o1,active,74.0,497.6870000000003,3.417200000000003,2.0,10.0,7.130768280269024
1116,CHEMBL418712,CN(C)Cc1ccc(CSCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,active,460.0,466.75700000000023,6.893100000000008,0.0,6.0,6.337242168318426
1117,CHEMBL413039,CC(=O)O[C@H]1[C@@H](NC(=O)c2ccccc2)[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@@H]12,inactive,229086.77,524.7460000000005,4.906400000000004,2.0,5.0,3.6399999910458836
1118,CHEMBL64529,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1,active,143.0,330.47200000000015,4.609300000000004,1.0,3.0,6.844663962534939
1119,CHEMBL136135,C/C=C(\C)C(=O)NC1=CC[C@]2(C)[C@H]3CC[C@@]4(C)C(CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2C1=O,inactive,13803.84,440.67200000000025,5.350600000000006,1.0,3.0,4.860000083248981
1120,CHEMBL13522,CN(C)Cc1ccc(CSCc2ccc(CN(C)C)o2)o1,inactive,44000.0,308.44700000000006,3.4292000000000025,0.0,5.0,4.356547323513812
1121,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,43.0,275.352,1.7739,1.0,4.0,7.366531544420414
1122,CHEMBL13214,CN(C)Cc1ccc(CSCCNC(=O)NCCSCc2ccc(CN(C)C)o2)o1,inactive,48000.0,454.66200000000026,3.4616000000000025,2.0,7.0,4.318758762624412
1123,CHEMBL12937,CN(C)Cc1ccc(CSCCCCSCc2ccc(CN(C)C)o2)o1,active,210.0,396.6220000000001,4.942600000000005,0.0,6.0,6.6777807052660805
1124,CHEMBL139424,C/C=C(\C)C(=O)N[C@@H]1C=C2CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,inactive,15848.93,442.6880000000003,4.937300000000006,2.0,3.0,4.800000052738446
1125,CHEMBL343054,C/C=C(\C)C(=O)N[C@H]1[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)C(=CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2[C@H]1OC(C)=O,inactive,61659.5,500.7240000000003,4.478900000000004,2.0,5.0,4.210000001311122
1126,CHEMBL292421,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,active,169.0,344.4990000000002,4.999400000000005,1.0,3.0,6.772113295386326
1127,CHEMBL343365,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](NC(=O)c5ccccc5)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)N(C)C,inactive,77624.71,466.7100000000003,5.364800000000005,2.0,3.0,4.110000009303415
1128,CHEMBL335133,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C(=O)C(NC(=O)c5ccccc5)=CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,intermediate,5248.07,462.6780000000003,5.698200000000006,1.0,3.0,5.280000380871156
1129,CHEMBL12858,CN(C)Cc1ccc(CSCCNC(=NC#N)NCCSCc2ccc(CN(C)C)o2)o1,active,290.0,478.6880000000003,3.1786800000000017,2.0,8.0,6.5376020021010435
1130,CHEMBL424100,C/C(=C\C(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1)C(C)C,intermediate,6165.95,468.7700000000003,6.944800000000009,0.0,2.0,5.210000001311122
1131,CHEMBL13166,CN(C)Cc1ccc(CSCCCCCSCc2ccc(CN(C)C)o2)o1,active,900.0,410.64900000000017,5.332700000000005,0.0,6.0,6.045757490560675
1132,CHEMBL13122,CN(C)Cc1ccc(CSCCNc2cc(NCCSCc3ccc(CN(C)C)o3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,active,28.0,592.7440000000004,5.502800000000005,2.0,12.0,7.552841968657781
1133,CHEMBL137721,CN[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1,inactive,20417.38,358.6140000000002,5.103500000000006,1.0,2.0,4.6899999882307535
1134,CHEMBL139685,CN[C@H]1CC[C@@]2(C)C(CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1,intermediate,6165.95,360.63000000000017,5.183400000000005,1.0,2.0,5.210000001311122
1135,CHEMBL342245,C/C=C(\C)C(=O)N[C@H]1C(OC(C)=O)C[C@@]2(C)C(CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1OC(C)=O,inactive,50118.72,542.7610000000003,5.049700000000005,1.0,6.0,4.300000029139088
1136,CHEMBL275537,CN(C)Cc1ccc(CSCCCSCc2ccc(CN(C)C)o2)o1,active,330.0,382.5950000000001,4.552500000000005,0.0,6.0,6.481486060122113
1137,CHEMBL409854,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C(=O)/C=C/c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,inactive,19498.45,490.77600000000035,7.135800000000009,0.0,2.0,4.70999991085297
1138,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,180.0,198.26899999999992,2.695800000000001,1.0,2.0,6.7447274948966935
1139,CHEMBL12547,CN(C)Cc1ccc(CSCCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,intermediate,1300.0,480.7840000000003,7.28320000000001,0.0,6.0,5.886056647693163
1140,CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,intermediate,2300.0,314.411,1.4589999999999999,2.0,7.0,5.638272163982407
1141,CHEMBL344593,C/C(=C\C(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1)C(C)C,intermediate,6456.54,470.78600000000034,7.024700000000009,0.0,2.0,5.190000154058473
1142,CHEMBL337494,C/C=C(\C)C(=O)N[C@H]1[C@@H](O)C[C@@]2(C)C(CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1O,inactive,33113.11,458.68700000000024,3.9081000000000032,3.0,4.0,4.480000028175458
1143,CHEMBL13308,CN(C)Cc1ccc(CSCCSCc2ccc(CN(C)C)o2)o1,active,500.0,368.5680000000001,4.162400000000003,0.0,6.0,6.301029995663981
1144,CHEMBL344384,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,inactive,39810.72,372.64100000000013,5.445700000000007,0.0,2.0,4.399999967876858
1145,CHEMBL136251,C/C=C(\C)C(=O)N[C@@H]1C=C2CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,intermediate,7762.47,424.6730000000003,5.886600000000007,1.0,2.0,5.110000065251387
1146,CHEMBL136765,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C,inactive,19952.62,400.6510000000003,5.362400000000005,0.0,2.0,4.70000006855703
1147,CHEMBL140241,CO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C=O)[C@@]4(C)CC[C@@H]32)C1,inactive,48977.88,371.5650000000002,4.977200000000005,0.0,2.0,4.3100000171743025
1148,CHEMBL137039,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1=O,intermediate,5754.4,438.65600000000023,5.065600000000005,1.0,3.0,5.2399999527072705
1149,CHEMBL422098,CC(=O)N[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1,inactive,69183.1,388.64000000000016,5.100100000000006,1.0,2.0,4.159999981744464
1150,CHEMBL434042,CC(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1,inactive,70794.58,402.6670000000002,5.442300000000006,0.0,2.0,4.149999990420336
1151,CHEMBL136052,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,inactive,50118.72,402.66700000000026,5.442300000000006,0.0,2.0,4.300000029139088
1152,CHEMBL413549,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,active,125.0,330.47200000000015,4.609300000000004,1.0,3.0,6.903089986991944
1153,CHEMBL12472,CN(C)Cc1ccc(CSCc2ccc(CSCc3ccc(CN(C)C)o3)cc2)o1,active,260.0,444.6660000000002,5.862600000000007,0.0,6.0,6.585026652029182
1154,CHEMBL421920,C/C=C(\C)C(=O)N[C@H]1[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2[C@H]1OC(C)=O,inactive,181970.09,502.7400000000003,4.558800000000004,2.0,5.0,3.739999990121752
1155,CHEMBL136317,C[C@H](NC=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,intermediate,6456.54,374.6130000000002,4.710000000000004,1.0,2.0,5.190000154058473
1156,CHEMBL302168,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C2C1,active,159.0,358.52600000000024,5.173500000000005,1.0,3.0,6.798602875679548
1157,CHEMBL1202417,CN(C)Cc1ccc(CSCC/N=C/NCCSCc2ccc(CN(C)C)o2)o1.Cl,intermediate,3000.0,475.1240000000002,4.202100000000004,1.0,7.0,5.522878745280337
1158,CHEMBL61274,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1,active,72.0,316.4450000000001,4.219200000000003,1.0,3.0,7.142667503568731
1159,CHEMBL136686,CO[C@@H]1CC2=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,inactive,251188.64,373.5810000000002,4.421400000000005,1.0,3.0,3.6000000054478725
1160,CHEMBL342394,CO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1,inactive,42657.95,359.5980000000002,5.530500000000006,0.0,2.0,4.3700000191416315
1161,CHEMBL338755,CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,active,0.3,507.72600000000045,6.776600000000006,2.0,5.0,9.522878745280337
1162,CHEMBL362444,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,active,27.0,262.30899999999997,1.8587,1.0,4.0,7.568636235841013
1163,CHEMBL367795,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,active,82.0,276.33599999999996,2.2488,1.0,4.0,7.086186147616283
1164,CHEMBL362049,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,active,13.0,338.4070000000001,4.059820000000003,1.0,4.0,7.886056647693163
1165,CHEMBL178132,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCOC2N3C)cc1,intermediate,3860.0,366.4610000000001,4.874800000000004,1.0,4.0,5.413412695328245
1166,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,28.0,275.352,1.7739,1.0,4.0,7.552841968657781
1167,CHEMBL361409,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,active,94.0,289.37899999999996,2.1640000000000006,1.0,4.0,7.026872146400302
1168,CHEMBL300143,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,active,10.0,351.4500000000001,3.9750200000000033,1.0,4.0,8.0
1169,CHEMBL417915,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,active,760.0,379.50400000000013,4.7900000000000045,1.0,4.0,6.119186407719209
1170,CHEMBL369554,CCNC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,active,360.0,263.29299999999995,2.1914,1.0,4.0,6.443697499232712
1171,CHEMBL178770,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,active,23.0,325.3640000000001,4.0024200000000025,1.0,4.0,7.638272163982407
1172,CHEMBL179320,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,intermediate,2650.0,353.4180000000001,4.817400000000005,1.0,4.0,5.576754126063192
1173,CHEMBL362704,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,active,830.0,263.29299999999995,2.1914,1.0,4.0,6.080921907623926
1174,CHEMBL178294,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,active,56.0,325.3640000000001,4.002420000000003,1.0,4.0,7.251811972993799
1175,CHEMBL178792,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,intermediate,4300.0,353.4180000000001,4.817400000000005,1.0,4.0,5.366531544420414
1176,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,190.0,198.26899999999992,2.695800000000001,1.0,2.0,6.721246399047171
1177,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,22.0,379.50000000000017,4.361100000000004,0.0,4.0,7.657577319177793
1178,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,800.0,287.35900000000004,1.8503,1.0,4.0,6.096910013008056
1179,CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,intermediate,4150.0,250.34199999999998,2.7597000000000014,0.0,3.0,5.3819519032879075
1180,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,active,22.0,337.42300000000006,3.6666000000000025,1.0,4.0,7.657577319177793
1181,CHEMBL539624,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C.Cl,active,125.0,417.9370000000002,4.6634000000000055,1.0,4.0,6.903089986991944
1182,CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,22.0,359.5140000000002,4.114500000000003,1.0,4.0,7.657577319177793
1183,CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active,47.0,242.32199999999997,1.9975,2.0,2.0,7.327902142064283
1184,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,424.0,198.26899999999992,2.695800000000001,1.0,2.0,6.372634143407267
1185,CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],inactive,32300.0,668.4050000000002,-1.0035999999999945,2.0,2.0,4.490797477668897
1186,CHEMBL11805,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,active,170.0,666.9920000000003,7.64580000000001,0.0,6.0,6.769551078621726
1187,CHEMBL179455,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCNCCCNCCCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21,active,1.55,638.884,7.000500000000006,5.0,6.0,8.809668301829708
1188,CHEMBL361165,COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,active,952.0,605.851,5.944200000000005,3.0,6.0,6.021363051615525
1189,CHEMBL535812,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl,active,0.82,645.7630000000003,10.756099999999988,2.0,4.0,9.086186147616283
1190,CHEMBL359719,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)OC(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,intermediate,2500.0,484.54500000000036,3.3869000000000025,2.0,8.0,5.6020599913279625
1191,CHEMBL183507,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@](C)(CC[C@]45OC(=O)[C@](OC)(C(=O)[C@@]42C)C5(C)C)O3)cc1,active,230.0,510.5390000000004,2.829900000000001,1.0,9.0,6.638272163982407
1192,CHEMBL424984,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)C=CC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,active,90.0,466.53000000000026,3.4364000000000026,2.0,7.0,7.045757490560675
1193,CHEMBL183813,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,active,60.0,468.54600000000033,3.6604000000000028,2.0,7.0,7.221848749616356
1194,CHEMBL367571,COC1=CC(=O)[C@@]2(C)[C@](O)(CC[C@@]3(C)Oc4cc(-c5cc(OC)c(OC)c(OC)c5)oc(=O)c4C[C@@]23O)C1(C)C,active,420.0,556.6080000000003,3.4277000000000024,2.0,10.0,6.376750709602099
1195,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,90.0,198.26899999999992,2.695800000000001,1.0,2.0,7.045757490560675
1196,CHEMBL1161674,NC1=C2CCCCC2=NC2CCCCC12,active,363.08,204.31699999999998,2.7866000000000017,1.0,2.0,6.439997673226633
1197,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,33.88,198.26899999999992,2.695800000000001,1.0,2.0,7.470056598341331
1198,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,251.19,198.26899999999992,2.695800000000001,1.0,2.0,6.599997654072044
1199,CHEMBL369661,Nc1c2c(nc3c(Cl)cccc13)CCCC2,active,69.18,232.71399999999997,3.3492000000000015,1.0,2.0,7.160019442321658
1200,CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,active,1.82,232.71399999999994,3.3492000000000015,1.0,2.0,8.739928612014925
1201,CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,active,10.0,232.71399999999994,3.3492000000000015,1.0,2.0,8.0
1202,CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,active,741.31,232.7139999999999,3.3492000000000015,1.0,2.0,6.130000141365475
1203,CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,active,549.54,232.7139999999999,3.3492000000000015,1.0,2.0,6.260000690598032
1204,CHEMBL134057,Nc1c2c(nc3cccc(Cl)c13)CCCC2,active,9.333,232.7139999999999,3.3492000000000015,1.0,2.0,8.029978734171634
1205,CHEMBL60119,Cc1ccc2c(N)c3c(nc2c1)CCCC3,active,100.0,212.29599999999996,3.004220000000002,1.0,2.0,7.0
1206,CHEMBL62085,Cc1ccc2nc3c(c(N)c2c1)CCCC3,intermediate,8128.31,212.29599999999994,3.004220000000002,1.0,2.0,5.089999741487069
1207,CHEMBL61715,Nc1c2c(nc3cc([N+](=O)[O-])ccc13)CCCC2,active,28.18,243.26599999999993,2.604000000000001,1.0,4.0,7.550059011226662
1208,CHEMBL59977,Nc1c2c(nc3ccc([N+](=O)[O-])cc13)CCCC2,intermediate,3019.95,243.2659999999999,2.604000000000001,1.0,4.0,5.5200002474083645
1209,CHEMBL61533,Nc1c2c(nc3cc(F)ccc13)CCCC2,active,87.1,216.25899999999996,2.834900000000001,1.0,2.0,7.059981844992337
1210,CHEMBL1161714,Nc1c2c(nc3cccc(F)c13)C1CC(C2)C1,active,28.84,228.26999999999992,3.0058000000000016,1.0,2.0,7.540004743952609
1211,CHEMBL61486,Nc1ccc2nc3c(c(N)c2c1)CCCC3,intermediate,3801.89,213.28399999999993,2.2780000000000005,2.0,3.0,5.420000452721523
1212,CHEMBL302842,COc1ccc2c(N)c3c(nc2c1)CCCC3,active,346.74,228.29499999999996,2.7044000000000006,1.0,3.0,6.459996055149973
1213,CHEMBL61930,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,active,467.74,267.159,4.002600000000001,1.0,2.0,6.329995488683631
1214,CHEMBL61929,COc1cc2nc3c(c(N)c2cc1OC)CCCC3,intermediate,5248.07,258.32099999999997,2.713000000000001,1.0,4.0,5.280000380871156
1215,CHEMBL1161715,Nc1c2c(nc3ccc(O)cc13)CCCC2,active,162.18,214.26799999999994,2.4014000000000006,2.0,3.0,6.790002703917631
1216,CHEMBL431844,Nc1c2c(nc3ccccc13)C1CCC2C1,active,31.62,210.27999999999994,3.181700000000002,1.0,2.0,7.50003813440381
1217,CHEMBL355740,Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,active,85.11,244.725,3.8351000000000015,1.0,2.0,7.070019409484486
1218,CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,active,4.467,244.72499999999997,3.8351000000000015,1.0,2.0,8.349984047528162
1219,CHEMBL172118,Nc1c2c(nc3ccc(Cl)cc13)C1CCC2C1,intermediate,1096.48,244.72499999999994,3.8351000000000015,1.0,2.0,5.95999928552668
1220,CHEMBL368196,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,active,42.66,244.72499999999994,3.8351000000000015,1.0,2.0,7.36997914888659
1221,CHEMBL140476,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,active,0.3236,284.7900000000001,4.466400000000003,1.0,2.0,9.489991487059765
1222,CHEMBL341658,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,active,2.089,282.3620000000001,4.342200000000003,1.0,2.0,8.680061560019691
